id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1584801917759	s.2,rn#6[q	1562101354843	{{c2::The \(n\)-year spot rate}} is {{c1::the yield on a unit zero-coupon bond with term \(n\) years}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 3		
1584802071363	Ni4b-qPW8_	1562101354843	By definition, the \(n\)-year spot rates satisfies {{c1::\[P_n = (1+y_n)^{-n}.\]::provide formula}}	Note that in the continuously compounded case we have \[P(t,T) = e^{-r(t,T)(T-t),}\] where \(r(t,T)\) is the effective force of interest at time \(t\) and term \(T\).		<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 3		
1584802084629	sif_.UExM!	1562101354843	Term structure of interest rates: {{c2::\(P_n\)}} denotes {{c1::the current price of an \(n\)-year, unit zero-coupon bond}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 3		
1584802156198	jo;bB{JzCi	1562101354843	Term structure of interest rates: {{c2::\(y_n\)}} denotes {{c1::the \(n\)-year spot rate}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 3		
1584802200115	yI8?U}*;k@	1562101354843	{{c2::The effective duration of a cashflow}} is {{c1::an alternative term for the volatility of a cashflow}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 21		
1584806033168	z4ZVa#oB-f	1562101354843	{{c2::The profit vector for a policy}} is {{c1::the vector of expected profit at the end of each policy year <u>per policy in force</u> at the start of the policy year}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 26 p. 23		
1584806580322	twThybzC-Q	1562101354843	{{c2::The profit signature for a policy}} is {{c1::the vector of expected profit (at time 0) at the end of each policy year&nbsp;<u>per policy issued</u>&nbsp;at time 0}}.			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 26 p. 23		
1584806796302	g9F:TMYZzu	1562101354843	The profit vector and the profit signature are related by {{c1::\[(\textrm{PS})_t =\ \! _{t-1}(ap)_x (\textrm{PRO})_t.\]}}			<i>CM1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 26 p. 23		
1585240226637	Lp9v7[Fc=E	1562101354843	Asset cover is calculated as \[\frac{ {{c1::\textrm{total assets} - \textrm{current liabilities} - \textrm{intangible assets} }} }{ {{c2::\textrm{loan capital} + \textrm{all prior debt} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 9		
1585240443899	C!(]1RpeCW	1562101354843	The shareholders' equity ratio is defined as \[\frac{ {{c1::\textrm{shareholders' equity} - \textrm{intangibles} }} }{ {{c2::\textrm{total assets} - \textrm{current liabilities} - \textrm{intagibles} }} }\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 15		
1585405834098	z-+%`]$}6:	1562101354843	The kinds of profit are:<div><br></div><div>1) {{c1::gross profit (turnover minus cost of sale);}}</div><div><br></div><div>2) {{c2::operating profit (minus expenses);}}</div><div><br></div><div>3) {{c3::profit before tax and interest (plus finance income);}}</div><div><br></div><div>4) {{c4::profit before tax (minus finance costs);}}</div><div><br></div><div>5) {{c5::profit for the year (minus tax);}}</div><div><br></div><div>6) {{c6::earnings for ordinary shareholders (minus preference dividends);}}</div><div><br></div><div>7) {{c7::total comprehensive income (plus other, e.g. revaluation).}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 31		
1585921556507	NAB1Y`2%nL	1562101354843	The net asset value per share is an accounting ratio equal to \[\frac{ {{c1::\textrm{ordinary shareholders' equity} - \textrm{intangible assets}&nbsp;}}&nbsp;}{ {{c2::\textrm{number of issued ordinary shares} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 23		
1585921714118	kUStTMef7j	1562101354843	The return on capital employed is an accounting ratio equal to \[\frac{ {{c1::\textrm{profit before tax and interest} }} }{ {{c2::\textrm{share capital} + \textrm{reserves} + \textrm{long-term debt} }} }\times 100.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 26		
1585921742970	uY:8O3+Zt_	1562101354843	The return on capital employed is an accounting ratio equal to \[\frac{ {{c1::\textrm{profit before tax} }} }{ {{c2::\textrm{share capital} + \textrm{reserves} }} }\times 100.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 26		
1585921823043	v55|OE1aIa	1562101354843	The price earnings ratio is an accounting ratio equal to \[\frac{ {{c1::\textrm{market price of an ordinary share} }} }{ {{c2::\textrm{earnings per share} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 19		
1585921936167	PvC|Xl.Kr<	1562101354843	The profit margin is an accounting ratio equal to \[\frac{ {{c1::\textrm{profit before tax and interest} }} }{ {{c2::\textrm{revenue} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 28		
1585922008404	g5tfiB:x}{	1562101354843	The current ratio is an accounting ratio equal to \[\frac{ {{c1::\textrm{current assets} }} }{ {{c2::\textrm{current liabilities} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 30		
1585922130253	j1Fpr}5^?Z	1562101354843	Basic earning per share is an accounting ratio caluculated as \[\frac{ {{c1::\textrm{net profit or loss for period} }} }{ {{c2::\textrm{weighted average number of ordinary shares} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 17		
1585922236925	bz@12}f/@!	1562101354843	The quick ratio is an accounting ratio equal to \[\frac{ {{c1::\textrm{current assets} - \textrm{inventories} }} }{ {{c2::\textrm{current liabilities} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 31		
1585922292627	rUAnLBS.d:	1562101354843	The payout ratio is an accounting ratio equal to \[\frac{ {{c1::\textrm{dividends per share} }} }{ {{c2::\textrm{earnings per share} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 21		
1585922300565	J]*v!fo?qB	1562101354843	The dividend yield is an accounting ratio equal to \[\frac{ {{c1::\textrm{dividends per share} }} }{ {{c2::\textrm{market price of an ordinary share} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 20		
1585922363290	oH}t,_<Zk#	1562101354843	The asset ultilisation ratio is an accounting ratio equal to \[\frac{ {{c1::\textrm{revenue} }} }{ {{c2::\textrm{share capital} + \textrm{reserves} + \textrm{long-term debt} }} }.\]			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 28		
1587316678213	n1/`5}/Bsk	1562101354843	The main principles of {{c6::the UK Corporate Governance Code}} are set out under five headings.<div><br></div><div>1) {{c1::Board leadership and company purpose.}}</div><div><br></div><div>2) {{c2::Division of responsibilities.}}</div><div><br></div><div>3) {{c3::Composition, succession, and evaluation.}}</div><div><br></div><div>4) {{c4::Audit, risk, and internal control.}}</div><div><br></div><div>5) {{c5::Renumeration.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 1 p. 26		
1587316761050	i-2XW+:,z>	1562101354843	{{c2::The par value of a share}} is {{c1::the minimum amount that the share could have be issued for}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 33		
1587317870653	P]Va8Ojl_Z	1562101354843	{{c2::Authorised share capital}} is {{c1::the maximum share capital that directors can issues without the approval of shareholders}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 33		
1587636604395	o^Xns~],[e	1562101354843	Ordinary shares are attractive to issuers because of the following.<div><br></div><div>1) {{c1::They are the lowest ranking form of finance – dividends are not a legal obligation.}}</div><div><br></div><div>2) {{c2::Income yields are usually low because investors expect capital gain – so ordinary shares usually have lower servicing costs than debt in the early years after issue.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 4 p. 36		
1587636801226	dqtDoxY*rw	1562101354843	Ordinary shares are attractive to investors because of the following.<div><br></div><div>1) {{c1::They are expected to provide a high rate of return, and grow in value over time.}}</div><div><br></div><div>2) {{c2::Profits are likely to grow due to inflation, so shares usually provide protection from inflation.}}</div><div><br></div><div>3) {{c3::They are usually very easy to buy and sell.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 4 p. 36		
1587636943506	wnxQ?eW1%y	1562101354843	The advantages of issuing Eurobonds over shares include the following.<div><br></div><div>1) {{c1::Eurobonds do not come with voting rights attached, so control is not diluted.}}&nbsp;</div><div><br></div><div>2) {{c2::Eurobonds are cheaper to service in the long term because they are less risky, meaning the investor expects a lower return.}}</div><div><br></div><div>3) {{c3::Eurobonds are cheaper and easier to service because they are bearer documents and holders do not need to be invited to meetings, so no registry needs to be maintained.}}</div><div><br></div><div>4) {{c4::Eurobonds are easy to issue in a variety of currencies, whereas shares are normally only issued in the domestic currency.}}</div><div><br></div><div>5) {{c5::Eurobonds can be issued on a floating rate basis, providing protection against a reduction in interest rates.}}</div><div><br></div><div>6) {{c6::Eurobonds mature at some date, after which they don't need to be serviced.}}</div>	Many of these same points apply equally to other kinds of loan stock vs. shares.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 4 p. 38		
1587637299083	b.J_v`;L@A	1562101354843	{{c2::An offer for sale at a fixed price}} is a method of obtaining a stock market quotation by {{c1::offering a predetermined number of shares (or other securities)&nbsp;for sale to the general public at a speicified price}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 5		
1587639279654	Gl).@O`=$u	1562101354843	In an offer for sale at a fixed price, underwriting is achived by {{c1::the issuing house taking on all of the risk (i.e. they buy all the shares upfront).}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 5		
1587639377505	o^{GD~?Xtz	1562101354843	{{c2::An offer for sale by tender}} is a method of obtaining a stock market quotation by {{c1::inviting members of the public to submit application to buy shares at a price of their choosing, and then distributing the shares among these applications}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 7		
1587649996302	1~|_g@qp8	1562101354843	{{c2::A rights issue}} is {{c1::where a company offers further shares, at a given price, to existing shareholders in proportion to their existing holdings}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 13		
1587650047211	z8fDBEQ6eQ	1562101354843	The main effects of a successful rights issue are the following.<div><br></div><div>1) {{c1::New shares are created.}}</div><div><br></div><div>2) {{c2::New money is raised for the company.}}</div><div><br></div><div>3) {{c3::The total vlaue of the whole company should be increased by the extra money raised.}}</div><div><br></div><div>4) {{c4::The price per share will fall depending on the extent of the discount and the number of new shares issued.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 13		
1587650126883	z!x[xhfNYU	1562101354843	{{c2::The market capitalisation of a company}} is {{c1::the number of shares it has issued multipled by their market price}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 14		
1587650540905	G),l:_NU%/	1562101354843	The price of a share after an \(n\)-for-\(m\) rights issue is {{c1::\[\frac{mP+nQ}{m+n}\] where \(P\) is the price before the issue and \(Q\) is the price that the issue was issued at}}.	This formula assumes that expenses are zero and the market does not react to the decision to make an issue.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 15		
1587822443214	w/bTmu]&D*	1562101354843	{{c2::An offer for subscription}} is a method of obtaining a stock market quotation by {{c1::selling shares (at fixed price or by tender) directly to the public (i.e. without underwriting)}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 8		
1587822563519	g_93%Jyf}$	1562101354843	Commercial paper is characterised by the following.<div><br></div><div>1) {{c1::It's a short-term document issued at a discount and redeemed at par.}}</div><div><br></div><div>2) {{c2::It is issued by larger companies (because it requires a stock exchange listing and a minimum issue of £50m).}}</div><div><br></div><div>3) {{c3::It's single-name (i.e. a bearer document).}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823185065	v.$#5>0YN=	1562101354843	Bills of exchange differ from commerical paper in the following ways.<div><br></div><div>1) {{c1::They can be much smaller in size.}}</div><div><br></div><div>2) {{c2::They are two-name papers – both the company that owes the money and the guaranteeing bank are listed.}}</div>	Both bills of exchange and commercial paper are issued at a discount and redeemed at par.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823313008	l>YrkGLP?q	1562101354843	From the point of view of the supplier, recourse factoring has the following advantages.<div><br></div><div>1) {{c1::The supplier receives a certain proporion of the amount it bills immediately from the factor.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823387769	GN?gxwC7WQ	1562101354843	From the point of view of the supplier, recourse factoring has the following disadvantages.<div><br></div><div>1) {{c1::The supplier still has to provide its own credit administration and colelct its debts. It bears the credit risk.}}</div><div><br></div><div>2) {{c2::The supplier has to pay interest to the factor, based on the amount ot time between the date the advance was made and the date that payment was received from th customer.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823483955	MjV$%!.ry}	1562101354843	From the point of view of the supplier, non-recourse factoring has the following advantages.<div><br></div><div>1) {{c1::The supplier received a certain proportion of the amount it bills immediately from the factor.}}</div><div><br></div><div>2) {{c2::The factor gives full administration service and will take on the credit risk associated with the invoices.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823542264	pf-~Q`z^Y^	1562101354843	From the point of view of the supplier, non-recourse factoring has the following disadvantages.<div><br></div><div>1) {{c1::The factor has no interest in maintaining a good relationship with the supplier's customers, so it may apply too much pressure.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587823588422	wSX7iKn4@9	1562101354843	Shadow banks and regulated banks are similar in the following ways.<div><br></div><div>1) {{c1::Both perform maturity transformation.}}</div><div><br></div><div>2) {{c2::Both face the risk of investors losinf confidence which can create a liquidity risk.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 6 p. 21		
1587824004618	m$*XDo|Le>	1562101354843	Shadow banks and regulated banks differ in the following ways.<div><br></div><div>1) {{c1::Shadow banks do not take deposits – their funding comes from borrowing in the money markets.}}</div><div><br></div><div>2) {{c2::Shadow banks may struggle to roll over their short-term borrowings, for exaple if investors are concerned about the value of the shadow bank's assets.}}</div><div><br></div><div>3) {{c3::Shadow banks are unregulated so they are not subject to reserve and capital requirements.}}</div><div><br></div><div>4) {{c4::Shadow banks cannot borrow from the central bank (so they are more exposed in an emergency).}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 17		
1587824181516	fW/GRR6H(%	1562101354843	<div>{{c2::A swap}} is {{c1::an agreement between two parties to exchange specified cashflow streams}}.</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 19		
1587824571787	p@Fn_{9$s1	1562101354843	Interest rate swaps are characterised by the following.<div><br></div><div>1) {{c1::They are mainly sold on a individual basis (i.e. there is not set format for the contract).}}</div><div><br></div><div>2) {{c2::In an interest rate swap, there is no exchange of capital amounts.}}</div><div><br></div><div>3) {{c3::In the most common form of interest rate swap, on party pays the other a regular series of fixed interest payments (on a nominal capital amount). In exchange the other party pays a series of variable interest payments (on the nominal capital).}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 19		
1587824688121	GD>]=_Ytme	1562101354843	{{c2::An interest rate swap}} is {{c1::a swap (demoninated in a single currency) where there is no exchange of capital amounts.}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 19		
1587824743083	e2EZ/K8wv)	1562101354843	{{c2::A currency swap}} is {{c1::a swap where one party makes (interest and capital) payments in one currency, and the other party makes (interest and capital) payments in a different currency.}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 19		
1587824793129	x+VTN/U%m3	1562101354843	Futures and options are similar in the following ways.<div><br></div><div>1) {{c1::Both are derivative intruments – their value depends on the performance of an underlying asset.}}</div><div><br></div><div>2) {{c2::Both are standarised contracts, traded on derivative exchanges.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 20		
1587825395361	w@}3nK}Nmc	1562101354843	Futures and options differ in the following ways.<div><br></div><div>1) {{c1::A future gives an obligation to trade an asset, whereas an option gives an option to do so.}}</div><div><br></div><div>2) {{c2::The buyer of an option will pay a premium to the seller, whereas futures involve so such premium.}}</div><div><br></div><div>3) {{c3::With options, the seller deposits a margin at a clearing house, whereas with futures both parties do so.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 8 p. 20		
1587825562428	r@&[t=WCS2	1562101354843	The different opinions an auditor may give (in decreasing order to desirability) are as follows.<div><br></div><div>1) {{c1::An unqualified opinion.}}</div><div><br></div><div>2) {{c2::An unqualified opinon with 'emphasis of matter' paragraphs added.}}</div><div><br></div><div>3) {{c3::A qualfied opinion.}}</div><div><br></div><div>4) {{c4::A disclaimer of opinion.}}</div><div><br></div><div>5) {{c5::An adverse opinon.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 30		
1587826857076	NlsP0GBuCP	1562101354843	{{c4::An unqualified opinon}} from an autor indicates they believe the following.<div><br></div><div>1) {{c1::The financial statements and the part of the Directors' Renumeration Report to be audited have been propery prepared in accordance with the Companies Act and Artcile 4 of the IAS Regulation.}}</div><div><br></div><div>2) {{c2::The financial statements give a true and fair view of the state of the group's and the company's affairs.}}</div><div><br></div><div>3) {{c3::The information given in the Directors' Report is consistent with the financial statements.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 30		
1587827019326	g:4N`sFh30	1562101354843	{{c2::The presence of emphasis of matter paragaphs}} from an auditor indicates {{c1::that there is a significant uncertainty which has been disclosed in the accounts}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 30		
1587827108953	dhUhE@3MU5	1562101354843	{{c3::A qualified opinion}} from an auditor indicates either of the following.<div><br></div><div>1) {{c1::A restriction has been placed on the evidence that the auditor can access.}}</div><div><br></div><div>2) {{c2::The auditor diaagrees with the treatment of a matter.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 31		
1587827213525	K*!VXB-12G	1562101354843	{{c2::A disclaimer of opinion}} from an auditor indicates that {{c1::the auditor was faced with such extreme uncertainty that they could not form an opinion}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 31		
1587827260370	O-{+oEX&X(	1562101354843	{{c2::An adverse opinion}} from an auditor indicates {{c1::that there is an extreme disagreement making the financial statements so misleading that they do not give a true and fair view}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 9 p. 31		
1587916506387	Jbmp94D*(a	1562101354843	Cash is an example of a {{c1::current asset::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587917927334	o^)auEBs9L	1562101354843	A building is an example of a {{c1::non-current asset::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587917992459	O<HRcY7}Ht	1562101354843	A trade payable is an example of a {{c1::current liabilty::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918049438	NMh9Qh:V?0	1562101354843	Inventory is an example of a {{c1::current asset::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918060424	Cz?Iv]+Q&g	1562101354843	A debture is an example of a {{c1::non-current liability::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918097245	Iah)&/nRoq	1562101354843	A trade receivable is an example of a {{c1::current asset::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918116123	IX#|%2Yx6;	1562101354843	Tax due is an example of a {{c1::current liability::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918128123	PZfi5#>P>i	1562101354843	Land is an example of a {{c1::non-current asset::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918149520	sO8yhK--:i	1562101354843	Ordinary share capital is an example of a {{c1::capital::non-current asset, current asset, non-current liability, current liability, or capital}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 9		
1587918169796	M!ic4yA@~X	1562101354843	Cashflow statements have the following sections.<div><br></div><div>1) {{c1::Cashflows from operating activites – starting from operating profit and reconciling operating profit to cash.}}</div><div><br></div><div>2) {{c2::Cashsflows from investing activities – aquisitions and disposals of long-term assets and other investments not included in cash equivalents.}}</div><div><br></div><div>3) {{c3::Cashflows from financing activities – changes in the size of equity capitla and borrowings.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 23		
1588092072976	IBE,+9AeEx	1562101354843	The {{c2::reducing balance}} method of depreciation is {{c1::when the decpreciated value of an asset is set to \(A \times (1-r)^t\), where \(A\) is the initial value of the asset and \(r\) is the depreciation rate}}.	Typically \(r\) will need to be solved for based on the inital and final values.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 10 p. 17		
1588340644959	L>@mH`JN,9	1562101354843	Goodwill is calculated as the {{c1::value that P gives to A less the value of P's holding in A (where P is the parent company and A is the associated undertaking)}}.	Note that the value of P's holding in A is equal to the ordinary share capital plus the reserves.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 13 p. 8		
1588342045176	G.fm4%:!U^	1562101354843	{{c2::The inventory turnover period}} is {{c1::an accounting ratio equal to \[\frac{\textrm{inventories} }{\textrm{cost of sales} } \times 365.\]}}	\[\frac{I}{C_s}\]		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 14 p. 32		
1588421908379	fpU-O<?=Z:	1562101354843	{{c6::The Delphi technique}} is a process for {{c5::gathering the views of a number of experts}} by:<div><br></div><div>1) {{c1::Sending a survey / questionnaire to each expert.}}</div><div><br></div><div>2) {{c2::Collating / analysing the responses and returning a summary to each expert.}}</div><div><br></div><div>3) {{c3::The experts then respond to the survey again, after having seen the summary.}}</div><div><br></div><div>4) {{c4::Repeating this process until a consensus emerges.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 17 p. 5		
1588422131128	vYg8goAkyz	1562101354843	{{c2::Zero-based budgeting}} is {{c1::an approach to budgeting which begins with a budget of zero, and insists that nay increase can be justified}}.	"This is in contrast to ""annual budgeting"" where the budget from the previous year is rolled forward with minor adjustments."		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 17 p. 16		
1588422493981	cb|)EaK=HQ	1562101354843	{{c2::Beyond Budgeting}} is an {{c1::approach to budgeting where instead of setting budgets, puts different teams / branches in competition with each other}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 17 p. 16		
1588681098582	bt@T*/U_k*	1562101354843	The main types of crowdfunding include the following.<div><br></div><div>1) {{c1::Donation-based crowdfunding – there are no financial rewards from the funders).}}</div><div><br></div><div>2) {{c2::Pre-payment / rewards-based crowdfunding – participants are rewarded by receiving a service or product.}}</div><div><br></div><div>3) {{c3::Loan-based crowdfunding (also called peer-to-peer lending) – investors receive interest on teh money they lend and their captial is repaid over time.}}</div><div><br></div><div>4) {{c4::Investment-based crowdfunding – investors by shares and benefit if the business succeeds.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 9		
1588681369763	H.=,6u}46:	1562101354843	Rewards-based crowdfunding has teh following advantages / disadvantages over other kinds of crowdfunding<div><br></div><div>Advantage: {{c1::It is usually has a low(er) cost.}}</div><div><br></div><div>Disadvantage: {{c2::It may appear to a smaller number of potential investors (i.e. those that value the particular rewards).}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 10		
1588681825390	N3(7F0Z+6^	1562101354843	Investment-based crowdfunding has teh following advantages / disadvantages over other kinds of crowdfunding<div><br></div><div>Advantage: {{c1::It (potentially) gives the project the longest time to pay investors back.}}</div><div><br></div><div>Disadvantage: {{c2::It dilutes ownership and if the venture succeeds the profits will need to be shared.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 10		
1588681968071	s.1Nmxt1dD	1562101354843	Loan-based crowdfunding has teh following advantages / disadvantages over other kinds of crowdfunding<div><br></div><div>Advantage: {{c1::It avoids the giving away of equity.}}</div><div><br></div><div>Disadvantage: {{c2::The loan will be high-risk so the project may struggle to find investors.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 10		
1588682104525	q_*_jcbdk*	1562101354843	In additon to the risks already present with loan and equity investment, crowdfunding introduces the following.<div><br></div><div>1) {{c1::There is no secondary market – so investors are at the risk of not being able to cash their investment.}}</div><div><br></div><div>2) {{c2::There is a risk that the project will not go aheadif insufficient investors are found.}}</div><div><br></div><div>3) {{c3::The timing of the project may be very uncertain as it may rely on how long the call for funds needs to be open.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 10		
1588682237635	c0?[l`n]p4	1562101354843	The key features of microloans are the following.<div><br></div><div>1) {{c1::They are of small amounts.}}</div><div><br></div><div>2) {{c2::They are usually easier and faster to secure than traditional loans.}}</div><div><br></div><div>3) {{c3::No interest is paid on the loan – the investor gets the benefit of being involved in / initiating the venture.}}</div><div><br></div><div>4) {{c4::Charities and the govements of developing countries make use of microloans to promote start-ups and enourage investors to fund small-scale businesses.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 7 p. 14		
1588682541955	GQ6W!L_s&L	1562101354843	Personal taxation is typically levied on all of the following:<div><br></div><div>1) {{c1::Income (wages, investment income, etc.).}}</div><div><br></div><div>2) {{c2::Profit from operating as a sole trade or partner.}}</div><div><br></div><div>3) {{c3::Inherited wealth.}}</div><div><br></div><div>In addition, taxes may be levied on:</div><div><br></div><div>4) {{c4::Wealth / value of assets held (e.g. council tax).}}</div><div><br></div><div>5) {{c5::Captial gains.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 3		
1588682959584	nB(-3op92.	1562101354843	Examples of tax-free expenditure in the UK include the following.<div><br></div><div>1) {{c1::Contributions to an approved pension scheme.}}</div><div><br></div><div>2) {{c2::Charitable gifts.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 3		
1588683019796	yZK];5_a:2	1562101354843	{{c2::Stamp duty}} is {{c1::a tax levied on the striking of a particular contract document (e.g. the buyihng of a house).}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 13		
